length_km,ideal,"tha[1.4 V, 200 ps]","dual_naive[1.4 V, 200 ps]","dual_aware[1.4 V, 200 ps]","tha[1.4 V, 1.6 ns]","dual_naive[1.4 V, 1.6 ns]","dual_aware[1.4 V, 1.6 ns]","tha[2.0 V, 1.6 ns]","dual_naive[2.0 V, 1.6 ns]","dual_aware[2.0 V, 1.6 ns]"
154.0,8.043976123880163e-05,0.0,8.043976123734565e-05,8.04397612372751e-05,0.0,8.04397612265715e-05,8.043976122597878e-05,0.0,8.04397612082263e-05,8.043976120674445e-05
155.0,7.681694156381915e-05,0.0,7.681694156265444e-05,7.681694156259795e-05,0.0,7.68169415536278e-05,7.681694155313386e-05,0.0,7.681694153819523e-05,7.681694153695329e-05
156.0,7.335718328806238e-05,0.0,7.335718328689771e-05,7.335718328684127e-05,0.0,7.335718327961849e-05,7.335718327920924e-05,0.0,7.335718326680715e-05,7.335718326577694e-05
157.0,7.005314678074687e-05,0.0,7.005314677987344e-05,7.005314677983108e-05,0.0,7.005314677375922e-05,7.00531467734205e-05,0.0,7.005314676298657e-05,7.005314676212567e-05
158.0,6.689782280685765e-05,0.0,6.68978228062754e-05,6.689782280624717e-05,0.0,6.689782280103491e-05,6.689782280075267e-05,0.0,6.689782279230077e-05,6.689782279159512e-05
159.0,6.388451765347194e-05,0.0,6.38845176528897e-05,6.388451765286148e-05,0.0,6.388451764852287e-05,6.388451764828296e-05,0.0,6.388451764124481e-05,6.388451764065208e-05
160.0,6.1006838923880436e-05,0.0,6.100683892329825e-05,6.100683892327001e-05,0.0,6.1006838919804954e-05,6.1006838919607385e-05,0.0,6.100683891369175e-05,6.100683891319781e-05
161.0,5.825868196856247e-05,0.0,5.8258681968271395e-05,5.8258681968257273e-05,0.0,5.8258681965069414e-05,5.825868196490005e-05,0.0,5.8258681960120905e-05,5.825868195971163e-05
162.0,5.5634216936704294e-05,0.0,5.56342169364132e-05,5.563421693639908e-05,0.0,5.563421693379359e-05,5.563421693365244e-05,0.0,5.5634216929718576e-05,5.563421692937987e-05
163.0,5.312787639741652e-05,0.0,5.3127876397125466e-05,5.3127876397111344e-05,0.0,5.312787639508809e-05,5.31278763949752e-05,0.0,5.312787639159548e-05,5.312787639131321e-05
164.0,5.073434353251862e-05,0.0,5.0734343532227614e-05,5.0734343532213485e-05,0.0,5.073434353048142e-05,5.073434353038262e-05,0.0,5.07343435275711e-05,5.073434352733117e-05
165.0,4.844854084934962e-05,0.0,4.844854084905863e-05,4.844854084904451e-05,0.0,4.8448540847603554e-05,4.8448540847518885e-05,0.0,4.8448540845275454e-05,4.844854084507788e-05
166.0,4.626561940954976e-05,0.0,4.626561940925875e-05,4.6265619409244644e-05,0.0,4.62656194080948e-05,4.626561940802424e-05,0.0,4.626561940605786e-05,4.626561940588853e-05
167.0,4.418094853747056e-05,0.0,4.418094853747056e-05,4.418094853747056e-05,0.0,4.4180948536306677e-05,4.4180948536250224e-05,0.0,4.418094853456088e-05,4.418094853441976e-05
168.0,4.21901059968841e-05,0.0,4.21901059968841e-05,4.21901059968841e-05,0.0,4.219010599601127e-05,4.219010599596894e-05,0.0,4.219010599455655e-05,4.2190105994443644e-05
169.0,4.02888686050572e-05,0.0,4.02888686050572e-05,4.02888686050572e-05,0.0,4.0288868604184446e-05,4.02888686041421e-05,0.0,4.028886860302078e-05,4.028886860292199e-05
170.0,3.847320327549476e-05,0.0,3.847320327549476e-05,3.847320327549476e-05,0.0,3.847320327491297e-05,3.847320327488474e-05,0.0,3.8473203273749405e-05,3.8473203273664715e-05
171.0,3.673925845725345e-05,0.0,3.673925845725345e-05,3.673925845725345e-05,0.0,3.6739258456671716e-05,3.67392584566435e-05,0.0,3.673925845579913e-05,3.673925845572856e-05
172.0,3.5083355965414354e-05,0.0,3.5083355965414354e-05,3.5083355965414354e-05,0.0,3.508335596483267e-05,3.5083355964804456e-05,0.0,3.508335596425101e-05,3.508335596419455e-05
173.0,3.350198317453762e-05,0.0,3.350198317453762e-05,3.350198317453762e-05,0.0,3.3501983174246806e-05,3.35019831742327e-05,0.0,3.35019831736652e-05,3.350198317362286e-05
174.0,3.199178556657602e-05,0.0,3.199178556657602e-05,3.199178556657602e-05,0.0,3.199178556628524e-05,3.1991785566271124e-05,0.0,3.199178556570368e-05,3.199178556566135e-05
175.0,3.054955961581348e-05,0.0,3.054955961581348e-05,3.054955961581348e-05,0.0,3.054955961552274e-05,3.054955961550863e-05,0.0,3.0549559615232004e-05,3.054955961520378e-05
176.0,2.9172245991787288e-05,0.0,2.9172245991787288e-05,2.9172245991787288e-05,0.0,2.9172245991496573e-05,2.9172245991482458e-05,0.0,2.9172245991205868e-05,2.917224599117763e-05
177.0,2.785692306684988e-05,0.0,2.785692306684988e-05,2.785692306684988e-05,0.0,2.7856923066559196e-05,2.785692306654508e-05,0.0,2.7856923066268528e-05,2.7856923066240305e-05
178.0,2.6600800713120167e-05,0.0,2.6600800713120167e-05,2.6600800713120167e-05,0.0,2.6600800712829533e-05,2.6600800712815418e-05,0.0,2.6600800712829533e-05,2.6600800712815418e-05
179.0,2.5401214395353396e-05,0.0,2.5401214395353396e-05,2.5401214395353396e-05,0.0,2.5401214395353396e-05,2.5401214395353396e-05,0.0,2.540121439506279e-05,2.5401214395048674e-05
180.0,2.425561950542612e-05,0.0,2.425561950542612e-05,2.425561950542612e-05,0.0,2.425561950542612e-05,2.425561950542612e-05,0.0,2.4255619505135563e-05,2.4255619505121455e-05
181.0,2.3161585972293315e-05,0.0,2.3161585972293315e-05,2.3161585972293315e-05,0.0,2.3161585972293315e-05,2.3161585972293315e-05,0.0,2.3161585972002807e-05,2.3161585971988685e-05
182.0,2.2116793099542206e-05,0.0,2.2116793099542206e-05,2.2116793099542206e-05,0.0,2.2116793099542206e-05,2.2116793099542206e-05,0.0,2.2116793099251735e-05,2.211679309923762e-05
183.0,2.1119024652360494e-05,0.0,2.1119024652360494e-05,2.1119024652360494e-05,0.0,2.1119024652360494e-05,2.1119024652360494e-05,0.0,2.111902465207007e-05,2.1119024652055962e-05
184.0,2.0166164140420846e-05,0.0,2.0166164140420846e-05,2.0166164140420846e-05,0.0,2.0166164140420846e-05,2.0166164140420846e-05,0.0,2.0166164140420846e-05,2.0166164140420846e-05
185.0,1.9256190344659766e-05,0.0,1.9256190344659766e-05,1.9256190344659766e-05,0.0,1.9256190344659766e-05,1.9256190344659766e-05,0.0,1.9256190344659766e-05,1.9256190344659766e-05
186.0,1.8387173016578317e-05,0.0,1.8387173016578317e-05,1.8387173016578317e-05,0.0,1.8387173016578317e-05,1.8387173016578317e-05,0.0,1.8387173016578317e-05,1.8387173016578317e-05
187.0,1.755726878842317e-05,0.0,1.755726878842317e-05,1.755726878842317e-05,0.0,1.755726878842317e-05,1.755726878842317e-05,0.0,1.755726878842317e-05,1.755726878842317e-05
188.0,1.6764717261346248e-05,0.0,1.6764717261346248e-05,1.6764717261346248e-05,0.0,1.6764717261346248e-05,1.6764717261346248e-05,0.0,1.6764717261346248e-05,1.6764717261346248e-05
189.0,1.6007837276223364e-05,0.0,1.6007837276223364e-05,1.6007837276223364e-05,0.0,1.6007837276223364e-05,1.6007837276223364e-05,0.0,1.6007837276223364e-05,1.6007837276223364e-05
190.0,1.5285023338919417e-05,0.0,1.5285023338919417e-05,1.5285023338919417e-05,0.0,1.5285023338919417e-05,1.5285023338919417e-05,0.0,1.5285023338919417e-05,1.5285023338919417e-05
191.0,1.4594742218160946e-05,0.0,1.4594742218160946e-05,1.4594742218160946e-05,0.0,1.4594742218160946e-05,1.4594742218160946e-05,0.0,1.4594742218160946e-05,1.4594742218160946e-05
192.0,1.3935529694509586e-05,0.0,1.3935529694509586e-05,1.3935529694509586e-05,0.0,1.3935529694509586e-05,1.3935529694509586e-05,0.0,1.3935529694509586e-05,1.3935529694509586e-05
193.0,1.330598745149697e-05,0.0,1.330598745149697e-05,1.330598745149697e-05,0.0,1.330598745149697e-05,1.330598745149697e-05,0.0,1.330598745149697e-05,1.330598745149697e-05
194.0,1.2704780113889154e-05,0.0,1.2704780113889154e-05,1.2704780113889154e-05,0.0,1.2704780113889154e-05,1.2704780113889154e-05,0.0,1.2704780113889154e-05,1.2704780113889154e-05
195.0,1.21306324040051e-05,0.0,1.21306324040051e-05,1.21306324040051e-05,0.0,1.21306324040051e-05,1.21306324040051e-05,0.0,1.21306324040051e-05,1.21306324040051e-05
196.0,1.158232645106034e-05,0.0,1.158232645106034e-05,1.158232645106034e-05,0.0,1.158232645106034e-05,1.158232645106034e-05,0.0,1.158232645106034e-05,1.158232645106034e-05
197.0,1.1058699196959997e-05,0.0,1.1058699196959997e-05,1.1058699196959997e-05,0.0,1.1058699196959997e-05,1.1058699196959997e-05,0.0,1.1058699196959997e-05,1.1058699196959997e-05
198.0,1.0558639936113846e-05,0.0,1.0558639936113846e-05,1.0558639936113846e-05,0.0,1.0558639936113846e-05,1.0558639936113846e-05,0.0,1.0558639936113846e-05,1.0558639936113846e-05
199.0,1.0081087952005068e-05,0.0,1.0081087952005068e-05,1.0081087952005068e-05,0.0,1.0081087952005068e-05,1.0081087952005068e-05,0.0,1.0081087952005068e-05,1.0081087952005068e-05
200.0,9.625030269110659e-06,0.0,9.625030269110659e-06,9.625030269110659e-06,0.0,9.625030269110659e-06,9.625030269110659e-06,0.0,9.625030269110659e-06,9.625030269110659e-06
201.0,9.189499512020544e-06,0.0,9.189499512020544e-06,9.189499512020544e-06,0.0,9.189499512020544e-06,9.189499512020544e-06,0.0,9.189499512020544e-06,9.189499512020544e-06
202.0,8.773571842876132e-06,0.0,8.773571842876132e-06,8.773571842876132e-06,0.0,8.773571842876132e-06,8.773571842876132e-06,0.0,8.773571842876132e-06,8.773571842876132e-06
203.0,8.376365005288031e-06,0.0,8.376365005288031e-06,8.376365005288031e-06,0.0,8.376365005288031e-06,8.376365005288031e-06,0.0,8.376365005288031e-06,8.376365005288031e-06
204.0,7.997036458524337e-06,0.0,7.997036458524337e-06,7.997036458524337e-06,0.0,7.997036458524337e-06,7.997036458524337e-06,0.0,7.997036458524337e-06,7.997036458524337e-06
205.0,7.634781578674253e-06,0.0,7.634781578674253e-06,7.634781578674253e-06,0.0,7.634781578674253e-06,7.634781578674253e-06,0.0,7.634781578674253e-06,7.634781578674253e-06
206.0,7.288831961051729e-06,0.0,7.288831961051729e-06,7.288831961051729e-06,0.0,7.288831961051729e-06,7.288831961051729e-06,0.0,7.288831961051729e-06,7.288831961051729e-06
207.0,6.95845378676163e-06,0.0,6.95845378676163e-06,6.95845378676163e-06,0.0,6.95845378676163e-06,6.95845378676163e-06,0.0,6.95845378676163e-06,6.95845378676163e-06
208.0,6.6429462707623854e-06,0.0,6.6429462707623854e-06,6.6429462707623854e-06,0.0,6.6429462707623854e-06,6.6429462707623854e-06,0.0,6.6429462707623854e-06,6.6429462707623854e-06
209.0,6.34164016384884e-06,0.0,6.34164016384884e-06,6.34164016384884e-06,0.0,6.34164016384884e-06,6.34164016384884e-06,0.0,6.34164016384884e-06,6.34164016384884e-06
210.0,6.053896347787706e-06,0.0,6.053896347787706e-06,6.053896347787706e-06,0.0,6.053896347787706e-06,6.053896347787706e-06,0.0,6.053896347787706e-06,6.053896347787706e-06
211.0,5.7791044649747075e-06,0.0,5.7791044649747075e-06,5.7791044649747075e-06,0.0,5.7791044649747075e-06,5.7791044649747075e-06,0.0,5.7791044649747075e-06,5.7791044649747075e-06
212.0,5.516681636291829e-06,0.0,5.516681636291829e-06,5.516681636291829e-06,0.0,5.516681636291829e-06,5.516681636291829e-06,0.0,5.516681636291829e-06,5.516681636291829e-06
213.0,5.266071220545035e-06,0.0,5.266071220545035e-06,5.266071220545035e-06,0.0,5.266071220545035e-06,5.266071220545035e-06,0.0,5.266071220545035e-06,5.266071220545035e-06
214.0,5.026741624585955e-06,0.0,5.026741624585955e-06,5.026741624585955e-06,0.0,5.026741624585955e-06,5.026741624585955e-06,0.0,5.026741624585955e-06,5.026741624585955e-06
215.0,4.798185189373552e-06,0.0,4.798185189373552e-06,4.798185189373552e-06,0.0,4.798185189373552e-06,4.798185189373552e-06,0.0,4.798185189373552e-06,4.798185189373552e-06
216.0,4.579917108999974e-06,0.0,4.579917108999974e-06,4.579917108999974e-06,0.0,4.579917108999974e-06,4.579917108999974e-06,0.0,4.579917108999974e-06,4.579917108999974e-06
217.0,4.3714743940175425e-06,0.0,4.3714743940175425e-06,4.3714743940175425e-06,0.0,4.3714743940175425e-06,4.3714743940175425e-06,0.0,4.3714743940175425e-06,4.3714743940175425e-06
218.0,4.1724149020536885e-06,0.0,4.1724149020536885e-06,4.1724149020536885e-06,0.0,4.1724149020536885e-06,4.1724149020536885e-06,0.0,4.1724149020536885e-06,4.1724149020536885e-06
219.0,3.9823163895382674e-06,0.0,3.9823163895382674e-06,3.9823163895382674e-06,0.0,3.9823163895382674e-06,3.9823163895382674e-06,0.0,3.9823163895382674e-06,3.9823163895382674e-06
220.0,3.8007756195047345e-06,0.0,3.8007756195047345e-06,3.8007756195047345e-06,0.0,3.8007756195047345e-06,3.8007756195047345e-06,0.0,3.8007756195047345e-06,3.8007756195047345e-06
221.0,3.627407509129635e-06,0.0,3.627407509129635e-06,3.627407509129635e-06,0.0,3.627407509129635e-06,3.627407509129635e-06,0.0,3.627407509129635e-06,3.627407509129635e-06
222.0,3.4618443133648804e-06,0.0,3.4618443133648804e-06,3.4618443133648804e-06,0.0,3.4618443133648804e-06,3.4618443133648804e-06,0.0,3.4618443133648804e-06,3.4618443133648804e-06
223.0,3.303734833566453e-06,0.0,3.303734833566453e-06,3.303734833566453e-06,0.0,3.303734833566453e-06,3.303734833566453e-06,0.0,3.303734833566453e-06,3.303734833566453e-06
224.0,3.152743686980927e-06,0.0,3.152743686980927e-06,3.152743686980927e-06,0.0,3.152743686980927e-06,3.152743686980927e-06,0.0,3.152743686980927e-06,3.152743686980927e-06
225.0,3.0085505862092777e-06,0.0,3.0085505862092777e-06,3.0085505862092777e-06,0.0,3.0085505862092777e-06,3.0085505862092777e-06,0.0,3.0085505862092777e-06,3.0085505862092777e-06
226.0,2.870849665953664e-06,0.0,2.870849665953664e-06,2.870849665953664e-06,0.0,2.870849665953664e-06,2.870849665953664e-06,0.0,2.870849665953664e-06,2.870849665953664e-06
227.0,2.739348827156476e-06,0.0,2.739348827156476e-06,2.739348827156476e-06,0.0,2.739348827156476e-06,2.739348827156476e-06,0.0,2.739348827156476e-06,2.739348827156476e-06
228.0,2.6137691241861885e-06,0.0,2.6137691241861885e-06,2.6137691241861885e-06,0.0,2.6137691241861885e-06,2.6137691241861885e-06,0.0,2.6137691241861885e-06,2.6137691241861885e-06
229.0,2.493844164565303e-06,0.0,2.493844164565303e-06,2.493844164565303e-06,0.0,2.493844164565303e-06,2.493844164565303e-06,0.0,2.493844164565303e-06,2.493844164565303e-06
230.0,2.379319554860941e-06,0.0,2.379319554860941e-06,2.379319554860941e-06,0.0,2.379319554860941e-06,2.379319554860941e-06,0.0,2.379319554860941e-06,2.379319554860941e-06
231.0,2.2699523534566966e-06,0.0,2.2699523534566966e-06,2.2699523534566966e-06,0.0,2.2699523534566966e-06,2.2699523534566966e-06,0.0,2.2699523534566966e-06,2.2699523534566966e-06
232.0,2.1655105550766418e-06,0.0,2.1655105550766418e-06,2.1655105550766418e-06,0.0,2.1655105550766418e-06,2.1655105550766418e-06,0.0,2.1655105550766418e-06,2.1655105550766418e-06
233.0,2.0657726012072247e-06,0.0,2.0657726012072247e-06,2.0657726012072247e-06,0.0,2.0657726012072247e-06,2.0657726012072247e-06,0.0,2.0657726012072247e-06,2.0657726012072247e-06
234.0,1.9705269094304305e-06,0.0,1.9705269094304305e-06,1.9705269094304305e-06,0.0,1.9705269094304305e-06,1.9705269094304305e-06,0.0,1.9705269094304305e-06,1.9705269094304305e-06
235.0,1.8795714249100565e-06,0.0,1.8795714249100565e-06,1.8795714249100565e-06,0.0,1.8795714249100565e-06,1.8795714249100565e-06,0.0,1.8795714249100565e-06,1.8795714249100565e-06
236.0,1.7927131872241356e-06,0.0,1.7927131872241356e-06,1.7927131872241356e-06,0.0,1.7927131872241356e-06,1.7927131872241356e-06,0.0,1.7927131872241356e-06,1.7927131872241356e-06
237.0,1.7097679315987409e-06,0.0,1.7097679315987409e-06,1.7097679315987409e-06,0.0,1.7097679315987409e-06,1.7097679315987409e-06,0.0,1.7097679315987409e-06,1.7097679315987409e-06
238.0,1.6305596820778967e-06,0.0,1.6305596820778967e-06,1.6305596820778967e-06,0.0,1.6305596820778967e-06,1.6305596820778967e-06,0.0,1.6305596820778967e-06,1.6305596820778967e-06
239.0,1.5549203951316671e-06,0.0,1.5549203951316671e-06,1.5549203951316671e-06,0.0,1.5549203951316671e-06,1.5549203951316671e-06,0.0,1.5549203951316671e-06,1.5549203951316671e-06
240.0,1.4826895912142742e-06,0.0,1.4826895912142742e-06,1.4826895912142742e-06,0.0,1.4826895912142742e-06,1.4826895912142742e-06,0.0,1.4826895912142742e-06,1.4826895912142742e-06
241.0,1.4137140150420823e-06,0.0,1.4137140150420823e-06,1.4137140150420823e-06,0.0,1.4137140150420823e-06,1.4137140150420823e-06,0.0,1.4137140150420823e-06,1.4137140150420823e-06
242.0,1.3478473168633791e-06,0.0,1.3478473168633791e-06,1.3478473168633791e-06,0.0,1.3478473168633791e-06,1.3478473168633791e-06,0.0,1.3478473168633791e-06,1.3478473168633791e-06
243.0,1.2849497369937735e-06,0.0,1.2849497369937735e-06,1.2849497369937735e-06,0.0,1.2849497369937735e-06,1.2849497369937735e-06,0.0,1.2849497369937735e-06,1.2849497369937735e-06
244.0,1.2248878100919352e-06,0.0,1.2248878100919352e-06,1.2248878100919352e-06,0.0,1.2248878100919352e-06,1.2248878100919352e-06,0.0,1.2248878100919352e-06,1.2248878100919352e-06
245.0,1.1675340825008298e-06,0.0,1.1675340825008298e-06,1.1675340825008298e-06,0.0,1.1675340825008298e-06,1.1675340825008298e-06,0.0,1.1675340825008298e-06,1.1675340825008298e-06
246.0,1.1127668390914614e-06,0.0,1.1127668390914614e-06,1.1127668390914614e-06,0.0,1.1127668390914614e-06,1.1127668390914614e-06,0.0,1.1127668390914614e-06,1.1127668390914614e-06
247.0,1.0604698497449789e-06,0.0,1.0604698497449789e-06,1.0604698497449789e-06,0.0,1.0604698497449789e-06,1.0604698497449789e-06,0.0,1.0604698497449789e-06,1.0604698497449789e-06
248.0,1.0105321162714274e-06,0.0,1.0105321162714274e-06,1.0105321162714274e-06,0.0,1.0105321162714274e-06,1.0105321162714274e-06,0.0,1.0105321162714274e-06,1.0105321162714274e-06
249.0,9.628476432861411e-07,0.0,9.628476432861411e-07,9.628476432861411e-07,0.0,9.628476432861411e-07,9.628476432861411e-07,0.0,9.628476432861411e-07,9.628476432861411e-07
250.0,9.173152095651816e-07,0.0,9.173152095651816e-07,9.173152095651816e-07,0.0,9.173152095651816e-07,9.173152095651816e-07,0.0,9.173152095651816e-07,9.173152095651816e-07
251.0,8.738381510103567e-07,0.0,8.738381510103567e-07,8.738381510103567e-07,0.0,8.738381510103567e-07,8.738381510103567e-07,0.0,8.738381510103567e-07,8.738381510103567e-07
252.0,8.323241605056065e-07,0.0,8.323241605056065e-07,8.323241605056065e-07,0.0,8.323241605056065e-07,8.323241605056065e-07,0.0,8.323241605056065e-07,8.323241605056065e-07
253.0,7.926850877740394e-07,0.0,7.926850877740394e-07,7.926850877740394e-07,0.0,7.926850877740394e-07,7.926850877740394e-07,0.0,7.926850877740394e-07,7.926850877740394e-07
254.0,7.548367521312488e-07,0.0,7.548367521312488e-07,7.548367521312488e-07,0.0,7.548367521312488e-07,7.548367521312488e-07,0.0,7.548367521312488e-07,7.548367521312488e-07
255.0,7.186987686029775e-07,0.0,7.186987686029775e-07,7.186987686029775e-07,0.0,7.186987686029775e-07,7.186987686029775e-07,0.0,7.186987686029775e-07,7.186987686029775e-07
256.0,6.841943686521326e-07,0.0,6.841943686521326e-07,6.841943686521326e-07,0.0,6.841943686521326e-07,6.841943686521326e-07,0.0,6.841943686521326e-07,6.841943686521326e-07
257.0,6.512502465351084e-07,0.0,6.512502465351084e-07,6.512502465351084e-07,0.0,6.512502465351084e-07,6.512502465351084e-07,0.0,6.512502465351084e-07,6.512502465351084e-07
258.0,6.197963961831747e-07,0.0,6.197963961831747e-07,6.197963961831747e-07,0.0,6.197963961831747e-07,6.197963961831747e-07,0.0,6.197963961831747e-07,6.197963961831747e-07
259.0,5.897659624945666e-07,0.0,5.897659624945666e-07,5.897659624945666e-07,0.0,5.897659624945666e-07,5.897659624945666e-07,0.0,5.897659624945666e-07,5.897659624945666e-07
260.0,5.610951095912911e-07,0.0,5.610951095912911e-07,5.610951095912911e-07,0.0,5.610951095912911e-07,5.610951095912911e-07,0.0,5.610951095912911e-07,5.610951095912911e-07
261.0,5.337228683386717e-07,0.0,5.337228683386717e-07,5.337228683386717e-07,0.0,5.337228683386717e-07,5.337228683386717e-07,0.0,5.337228683386717e-07,5.337228683386717e-07
262.0,5.075910204017744e-07,0.0,5.075910204017744e-07,5.075910204017744e-07,0.0,5.075910204017744e-07,5.075910204017744e-07,0.0,5.075910204017744e-07,5.075910204017744e-07
263.0,4.826439688061929e-07,0.0,4.826439688061929e-07,4.826439688061929e-07,0.0,4.826439688061929e-07,4.826439688061929e-07,0.0,4.826439688061929e-07,4.826439688061929e-07
264.0,4.5882861867631923e-07,0.0,4.5882861867631923e-07,4.5882861867631923e-07,0.0,4.5882861867631923e-07,4.5882861867631923e-07,0.0,4.5882861867631923e-07,4.5882861867631923e-07
265.0,4.3609426923953765e-07,0.0,4.3609426923953765e-07,4.3609426923953765e-07,0.0,4.3609426923953765e-07,4.3609426923953765e-07,0.0,4.3609426923953765e-07,4.3609426923953765e-07
266.0,4.143925001383312e-07,0.0,4.143925001383312e-07,4.143925001383312e-07,0.0,4.143925001383312e-07,4.143925001383312e-07,0.0,4.143925001383312e-07,4.143925001383312e-07
267.0,3.9367707274499945e-07,0.0,3.9367707274499945e-07,3.9367707274499945e-07,0.0,3.9367707274499945e-07,3.9367707274499945e-07,0.0,3.9367707274499945e-07,3.9367707274499945e-07
268.0,3.7390382711636236e-07,0.0,3.7390382711636236e-07,3.7390382711636236e-07,0.0,3.7390382711636236e-07,3.7390382711636236e-07,0.0,3.7390382711636236e-07,3.7390382711636236e-07
269.0,3.550305958658356e-07,0.0,3.550305958658356e-07,3.550305958658356e-07,0.0,3.550305958658356e-07,3.550305958658356e-07,0.0,3.550305958658356e-07,3.550305958658356e-07
270.0,3.370171056735201e-07,0.0,3.370171056735201e-07,3.370171056735201e-07,0.0,3.370171056735201e-07,3.370171056735201e-07,0.0,3.370171056735201e-07,3.370171056735201e-07
271.0,3.198248956074914e-07,0.0,3.198248956074914e-07,3.198248956074914e-07,0.0,3.198248956074914e-07,3.198248956074914e-07,0.0,3.198248956074914e-07,3.198248956074914e-07
272.0,3.0341723882995315e-07,0.0,3.0341723882995315e-07,3.0341723882995315e-07,0.0,3.0341723882995315e-07,3.0341723882995315e-07,0.0,3.0341723882995315e-07,3.0341723882995315e-07
273.0,2.877590532254673e-07,0.0,2.877590532254673e-07,2.877590532254673e-07,0.0,2.877590532254673e-07,2.877590532254673e-07,0.0,2.877590532254673e-07,2.877590532254673e-07
274.0,2.728168461866353e-07,0.0,2.728168461866353e-07,2.728168461866353e-07,0.0,2.728168461866353e-07,2.728168461866353e-07,0.0,2.728168461866353e-07,2.728168461866353e-07
275.0,2.5855861771649667e-07,0.0,2.5855861771649667e-07,2.5855861771649667e-07,0.0,2.5855861771649667e-07,2.5855861771649667e-07,0.0,2.5855861771649667e-07,2.5855861771649667e-07
276.0,2.4495381686754386e-07,0.0,2.4495381686754386e-07,2.4495381686754386e-07,0.0,2.4495381686754386e-07,2.4495381686754386e-07,0.0,2.4495381686754386e-07,2.4495381686754386e-07
277.0,2.3197325947438334e-07,0.0,2.3197325947438334e-07,2.3197325947438334e-07,0.0,2.3197325947438334e-07,2.3197325947438334e-07,0.0,2.3197325947438334e-07,2.3197325947438334e-07
278.0,2.1958907452762206e-07,0.0,2.1958907452762206e-07,2.1958907452762206e-07,0.0,2.1958907452762206e-07,2.1958907452762206e-07,0.0,2.1958907452762206e-07,2.1958907452762206e-07
279.0,2.0777464535807982e-07,0.0,2.0777464535807982e-07,2.0777464535807982e-07,0.0,2.0777464535807982e-07,2.0777464535807982e-07,0.0,2.0777464535807982e-07,2.0777464535807982e-07
280.0,1.9650454417185688e-07,0.0,1.9650454417185688e-07,1.9650454417185688e-07,0.0,1.9650454417185688e-07,1.9650454417185688e-07,0.0,1.9650454417185688e-07,1.9650454417185688e-07
281.0,1.8575449076896643e-07,0.0,1.8575449076896643e-07,1.8575449076896643e-07,0.0,1.8575449076896643e-07,1.8575449076896643e-07,0.0,1.8575449076896643e-07,1.8575449076896643e-07
282.0,1.7550129215014075e-07,0.0,1.7550129215014075e-07,1.7550129215014075e-07,0.0,1.7550129215014075e-07,1.7550129215014075e-07,0.0,1.7550129215014075e-07,1.7550129215014075e-07
283.0,1.6572279400438806e-07,0.0,1.6572279400438806e-07,1.6572279400438806e-07,0.0,1.6572279400438806e-07,1.6572279400438806e-07,0.0,1.6572279400438806e-07,1.6572279400438806e-07
284.0,1.563978361827325e-07,0.0,1.563978361827325e-07,1.563978361827325e-07,0.0,1.563978361827325e-07,1.563978361827325e-07,0.0,1.563978361827325e-07,1.563978361827325e-07
285.0,1.475062077121655e-07,0.0,1.475062077121655e-07,1.475062077121655e-07,0.0,1.475062077121655e-07,1.475062077121655e-07,0.0,1.475062077121655e-07,1.475062077121655e-07
286.0,1.3902860389332857e-07,0.0,1.3902860389332857e-07,1.3902860389332857e-07,0.0,1.3902860389332857e-07,1.3902860389332857e-07,0.0,1.3902860389332857e-07,1.3902860389332857e-07
287.0,1.3094657965666017e-07,0.0,1.3094657965666017e-07,1.3094657965666017e-07,0.0,1.3094657965666017e-07,1.3094657965666017e-07,0.0,1.3094657965666017e-07,1.3094657965666017e-07
288.0,1.2324251833663957e-07,0.0,1.2324251833663957e-07,1.2324251833663957e-07,0.0,1.2324251833663957e-07,1.2324251833663957e-07,0.0,1.2324251833663957e-07,1.2324251833663957e-07
289.0,1.1589959117440424e-07,0.0,1.1589959117440424e-07,1.1589959117440424e-07,0.0,1.1589959117440424e-07,1.1589959117440424e-07,0.0,1.1589959117440424e-07,1.1589959117440424e-07
290.0,1.0890172276823042e-07,0.0,1.0890172276823042e-07,1.0890172276823042e-07,0.0,1.0890172276823042e-07,1.0890172276823042e-07,0.0,1.0890172276823042e-07,1.0890172276823042e-07
291.0,1.0223355244790216e-07,0.0,1.0223355244790216e-07,1.0223355244790216e-07,0.0,1.0223355244790216e-07,1.0223355244790216e-07,0.0,1.0223355244790216e-07,1.0223355244790216e-07
292.0,9.588040805019486e-08,0.0,9.588040805019486e-08,9.588040805019486e-08,0.0,9.588040805019486e-08,9.588040805019486e-08,0.0,9.588040805019486e-08,9.588040805019486e-08
293.0,8.982826927806048e-08,0.0,8.982826927806048e-08,8.982826927806048e-08,0.0,8.982826927806048e-08,8.982826927806048e-08,0.0,8.982826927806048e-08,8.982826927806048e-08
294.0,8.40637442003323e-08,0.0,8.40637442003323e-08,8.40637442003323e-08,0.0,8.40637442003323e-08,8.40637442003323e-08,0.0,8.40637442003323e-08,8.40637442003323e-08
295.0,7.857403577022611e-08,0.0,7.857403577022611e-08,7.857403577022611e-08,0.0,7.857403577022611e-08,7.857403577022611e-08,0.0,7.857403577022611e-08,7.857403577022611e-08
296.0,7.334691599172657e-08,0.0,7.334691599172657e-08,7.334691599172657e-08,0.0,7.334691599172657e-08,7.334691599172657e-08,0.0,7.334691599172657e-08,7.334691599172657e-08
