topology,instance,instance_seed,solver_seed,n_requests,n_bundles,bqm_variables,sampler,calibration,coefficient_scale,A,B,B_min,B_max,B_n,C,D,D_min,D_max,D_n,E,B_ratio,D_ratio,B_tighter,D_tighter,oracle_utility,oracle_optimal,oracle_status,compile_time_s,sample_time_s,n_reads,raw_feasible_rate,raw_mean_request_conflicts,raw_mean_edge_violations,raw_mean_memory_violations,raw_mean_violation_count,raw_mean_overload_units,raw_best_feasible_utility,repaired_best_utility,found_feasible,raw_optimality_gap_pct,repaired_optimality_gap_pct
chain8_c4,req24,26,404,24,31,84,sqa,conventional,1.0,3.96315396315,3.96315396315,3.96315396315,3.96315396315,1,0.0,3.96315396315,3.96315396315,3.96315396315,1,0.0,1.0,1.0,False,False,17.112773418381142,True,OPTIMAL,0.0025432920083403587,6.1684581660083495,100,1.0,0.0,0.0,0.0,0.0,0.0,13.422108460499995,13.422108460499995,True,21.56672602184364,21.56672602184364
chain8_c4,req24,26,505,24,31,84,sqa,conventional,1.0,3.96315396315,3.96315396315,3.96315396315,3.96315396315,1,0.0,3.96315396315,3.96315396315,3.96315396315,1,0.0,1.0,1.0,False,False,17.112773418381142,True,OPTIMAL,0.0025432920083403587,6.180767000012565,100,1.0,0.0,0.0,0.0,0.0,0.0,12.170469832999997,12.170469832999997,True,28.88078667641638,28.88078667641638
chain8_c4,req24,26,101,24,31,84,sa,resource_aware,1.0,3.96315396315,3.96315396315,3.96315396315,3.96315396315,1,0.0,3.96315396315,3.96315396315,3.96315396315,1,0.0,1.0,1.0,False,False,17.112773418381142,True,OPTIMAL,0.005625916994176805,0.08190033299615607,100,0.0,0.0,1.0,0.0,1.0,2.0,nan,0.7068099164079764,False,nan,95.86969394657689
chain8_c4,req24,26,202,24,31,84,sa,resource_aware,1.0,3.96315396315,3.96315396315,3.96315396315,3.96315396315,1,0.0,3.96315396315,3.96315396315,3.96315396315,1,0.0,1.0,1.0,False,False,17.112773418381142,True,OPTIMAL,0.005625916994176805,0.08039420799468644,100,0.0,1.0,3.0,2.0,6.0,12.0,nan,4.6264319783811425,False,nan,72.96503690388488
chain8_c4,req24,26,303,24,31,84,sa,resource_aware,1.0,3.96315396315,3.96315396315,3.96315396315,3.96315396315,1,0.0,3.96315396315,3.96315396315,3.96315396315,1,0.0,1.0,1.0,False,False,17.112773418381142,True,OPTIMAL,0.005625916994176805,0.08072854098281823,100,0.0,0.0,2.0,2.0,4.0,10.0,nan,0.17294247838114252,False,nan,98.98939538230908
chain8_c4,req24,26,404,24,31,84,sa,resource_aware,1.0,3.96315396315,3.96315396315,3.96315396315,3.96315396315,1,0.0,3.96315396315,3.96315396315,3.96315396315,1,0.0,1.0,1.0,False,False,17.112773418381142,True,OPTIMAL,0.005625916994176805,0.08074716699775308,100,0.0,0.0,3.0,2.0,5.0,12.0,nan,2.477183317421794,False,nan,85.52436091533237
chain8_c4,req24,26,505,24,31,84,sa,resource_aware,1.0,3.96315396315,3.96315396315,3.96315396315,3.96315396315,1,0.0,3.96315396315,3.96315396315,3.96315396315,1,0.0,1.0,1.0,False,False,17.112773418381142,True,OPTIMAL,0.005625916994176805,0.07907224999507889,100,0.0,0.0,1.0,1.0,2.0,4.0,nan,1.812670817421794,False,nan,89.40749828736253
chain8_c4,req24,26,101,24,31,84,sqa,resource_aware,1.0,3.96315396315,3.96315396315,3.96315396315,3.96315396315,1,0.0,3.96315396315,3.96315396315,3.96315396315,1,0.0,1.0,1.0,False,False,17.112773418381142,True,OPTIMAL,0.005625916994176805,6.177821374993073,100,0.0,2.0,0.0,0.0,2.0,0.0,nan,15.234404324999998,False,nan,10.976415379657592
chain8_c4,req24,26,202,24,31,84,sqa,resource_aware,1.0,3.96315396315,3.96315396315,3.96315396315,3.96315396315,1,0.0,3.96315396315,3.96315396315,3.96315396315,1,0.0,1.0,1.0,False,False,17.112773418381142,True,OPTIMAL,0.005625916994176805,6.189427917008288,100,1.0,0.0,0.0,0.0,0.0,0.0,13.729518885696887,13.729518885696885,True,19.770346103281184,19.7703461032812
chain8_c4,req24,26,303,24,31,84,sqa,resource_aware,1.0,3.96315396315,3.96315396315,3.96315396315,3.96315396315,1,0.0,3.96315396315,3.96315396315,3.96315396315,1,0.0,1.0,1.0,False,False,17.112773418381142,True,OPTIMAL,0.005625916994176805,6.1724894999933895,100,1.0,0.0,0.0,0.0,0.0,0.0,14.08420557657988,14.08420557657988,True,17.697703158672237,17.697703158672237
chain8_c4,req24,26,404,24,31,84,sqa,resource_aware,1.0,3.96315396315,3.96315396315,3.96315396315,3.96315396315,1,0.0,3.96315396315,3.96315396315,3.96315396315,1,0.0,1.0,1.0,False,False,17.112773418381142,True,OPTIMAL,0.005625916994176805,6.1644884159904905,100,1.0,0.0,0.0,0.0,0.0,0.0,13.422108460499995,13.422108460499995,True,21.56672602184364,21.56672602184364
chain8_c4,req24,26,505,24,31,84,sqa,resource_aware,1.0,3.96315396315,3.96315396315,3.96315396315,3.96315396315,1,0.0,3.96315396315,3.96315396315,3.96315396315,1,0.0,1.0,1.0,False,False,17.112773418381142,True,OPTIMAL,0.005625916994176805,6.156392874981975,100,1.0,0.0,0.0,0.0,0.0,0.0,12.170469832999997,12.170469832999997,True,28.88078667641638,28.88078667641638
chain8_c4,req24,26,101,24,31,84,sa,resource_aware_per,1.0,3.96315396315,3.0043400488642855,0.6645164631499997,3.96315396315,7,0.0,3.12532185065,3.9631499999999995e-06,3.96315396315,8,0.0,1.0,1.0,False,False,17.112773418381142,True,OPTIMAL,0.005614207999315113,0.08781883300980553,100,0.0,0.0,1.0,0.0,1.0,2.0,nan,0.7068099164079764,False,nan,95.86969394657689
chain8_c4,req24,26,202,24,31,84,sa,resource_aware_per,1.0,3.96315396315,3.0043400488642855,0.6645164631499997,3.96315396315,7,0.0,3.12532185065,3.9631499999999995e-06,3.96315396315,8,0.0,1.0,1.0,False,False,17.112773418381142,True,OPTIMAL,0.005614207999315113,0.08915266700205393,100,0.0,0.0,1.0,1.0,2.0,2.0,nan,7.008256869712769,False,nan,59.046633188136106
chain8_c4,req24,26,303,24,31,84,sa,resource_aware_per,1.0,3.96315396315,3.0043400488642855,0.6645164631499997,3.96315396315,7,0.0,3.12532185065,3.9631499999999995e-06,3.96315396315,8,0.0,1.0,1.0,False,False,17.112773418381142,True,OPTIMAL,0.005614207999315113,0.09046595901600085,100,1.0,0.0,0.0,0.0,0.0,0.0,3.4681427832045055,3.4681427832045055,True,79.7336019217124,79.7336019217124
chain8_c4,req24,26,404,24,31,84,sa,resource_aware_per,1.0,3.96315396315,3.0043400488642855,0.6645164631499997,3.96315396315,7,0.0,3.12532185065,3.9631499999999995e-06,3.96315396315,8,0.0,1.0,1.0,False,False,17.112773418381142,True,OPTIMAL,0.005614207999315113,0.08701795799424872,100,1.0,0.0,0.0,0.0,0.0,0.0,1.54994358588525,1.5499435858852504,True,90.94276802484612,90.94276802484612
chain8_c4,req24,26,505,24,31,84,sa,resource_aware_per,1.0,3.96315396315,3.0043400488642855,0.6645164631499997,3.96315396315,7,0.0,3.12532185065,3.9631499999999995e-06,3.96315396315,8,0.0,1.0,1.0,False,False,17.112773418381142,True,OPTIMAL,0.005614207999315113,0.0832654999976512,100,0.0,0.0,1.0,1.0,2.0,4.0,nan,2.477183317421794,False,nan,85.52436091533237
chain8_c4,req24,26,101,24,31,84,sqa,resource_aware_per,1.0,3.96315396315,3.0043400488642855,0.6645164631499997,3.96315396315,7,0.0,3.12532185065,3.9631499999999995e-06,3.96315396315,8,0.0,1.0,1.0,False,False,17.112773418381142,True,OPTIMAL,0.005614207999315113,6.189368917024694,100,1.0,0.0,0.0,0.0,0.0,0.0,14.76223452662352,14.762234526623518,True,13.735581219306427,13.735581219306438
chain8_c4,req24,26,202,24,31,84,sqa,resource_aware_per,1.0,3.96315396315,3.0043400488642855,0.6645164631499997,3.96315396315,7,0.0,3.12532185065,3.9631499999999995e-06,3.96315396315,8,0.0,1.0,1.0,False,False,17.112773418381142,True,OPTIMAL,0.005614207999315113,6.158553542016307,100,0.0,1.0,0.0,0.0,1.0,0.0,nan,12.064289347990547,False,nan,29.50126170061906
chain8_c4,req24,26,303,24,31,84,sqa,resource_aware_per,1.0,3.96315396315,3.0043400488642855,0.6645164631499997,3.96315396315,7,0.0,3.12532185065,3.9631499999999995e-06,3.96315396315,8,0.0,1.0,1.0,False,False,17.112773418381142,True,OPTIMAL,0.005614207999315113,6.192074499995215,100,1.0,0.0,0.0,0.0,0.0,0.0,13.710239875623436,13.710239875623435,True,19.88300469813375,19.883004698133757
chain8_c4,req24,26,404,24,31,84,sqa,resource_aware_per,1.0,3.96315396315,3.0043400488642855,0.6645164631499997,3.96315396315,7,0.0,3.12532185065,3.9631499999999995e-06,3.96315396315,8,0.0,1.0,1.0,False,False,17.112773418381142,True,OPTIMAL,0.005614207999315113,6.191854750009952,100,1.0,0.0,0.0,0.0,0.0,0.0,14.9843995625,14.984399562499998,True,12.437340247811711,12.437340247811722
chain8_c4,req24,26,505,24,31,84,sqa,resource_aware_per,1.0,3.96315396315,3.0043400488642855,0.6645164631499997,3.96315396315,7,0.0,3.12532185065,3.9631499999999995e-06,3.96315396315,8,0.0,1.0,1.0,False,False,17.112773418381142,True,OPTIMAL,0.005614207999315113,6.1887604579969775,100,1.0,0.0,0.0,0.0,0.0,0.0,15.26702407344883,15.267024073448829,True,10.785799004092222,10.785799004092233
chain8_c4,req8,27,101,8,13,66,sa,conventional,1.0,3.3738113738080004,3.3738113738080004,3.3738113738080004,3.3738113738080004,1,0.0,3.3738113738080004,3.3738113738080004,3.3738113738080004,1,0.0,0.47652927821906527,0.47652927821906527,True,True,5.6167532556063,True,OPTIMAL,0.000937083997996524,0.06375720901996829,100,0.0,0.0,1.0,1.0,2.0,4.0,nan,2.35362228574196,False,nan,58.096391658424416
chain8_c4,req8,27,202,8,13,66,sa,conventional,1.0,3.3738113738080004,3.3738113738080004,3.3738113738080004,3.3738113738080004,1,0.0,3.3738113738080004,3.3738113738080004,3.3738113738080004,1,0.0,0.47652927821906527,0.47652927821906527,True,True,5.6167532556063,True,OPTIMAL,0.000937083997996524,0.06321441600448452,100,0.0,1.0,0.0,0.0,1.0,0.0,nan,2.7685544654350975,False,nan,50.70898899338874
chain8_c4,req8,27,303,8,13,66,sa,conventional,1.0,3.3738113738080004,3.3738113738080004,3.3738113738080004,3.3738113738080004,1,0.0,3.3738113738080004,3.3738113738080004,3.3738113738080004,1,0.0,0.47652927821906527,0.47652927821906527,True,True,5.6167532556063,True,OPTIMAL,0.000937083997996524,0.06272570800501853,100,0.0,0.0,1.0,1.0,2.0,2.0,nan,1.9696394299042768,False,nan,64.93277628070446
chain8_c4,req8,27,404,8,13,66,sa,conventional,1.0,3.3738113738080004,3.3738113738080004,3.3738113738080004,3.3738113738080004,1,0.0,3.3738113738080004,3.3738113738080004,3.3738113738080004,1,0.0,0.47652927821906527,0.47652927821906527,True,True,5.6167532556063,True,OPTIMAL,0.000937083997996524,0.07124062499497086,100,1.0,0.0,0.0,0.0,0.0,0.0,-0.05349098017725429,-0.05349098017725429,True,100.95234698308782,100.95234698308782
chain8_c4,req8,27,505,8,13,66,sa,conventional,1.0,3.3738113738080004,3.3738113738080004,3.3738113738080004,3.3738113738080004,1,0.0,3.3738113738080004,3.3738113738080004,3.3738113738080004,1,0.0,0.47652927821906527,0.47652927821906527,True,True,5.6167532556063,True,OPTIMAL,0.000937083997996524,0.06276154197985306,100,0.0,1.0,0.0,0.0,1.0,0.0,nan,1.1054219849404865,False,nan,80.3191998182024
chain8_c4,req8,27,101,8,13,66,sqa,conventional,1.0,3.3738113738080004,3.3738113738080004,3.3738113738080004,3.3738113738080004,1,0.0,3.3738113738080004,3.3738113738080004,3.3738113738080004,1,0.0,0.47652927821906527,0.47652927821906527,True,True,5.6167532556063,True,OPTIMAL,0.000937083997996524,6.090935209009331,100,1.0,0.0,0.0,0.0,0.0,0.0,4.2578710876063,4.2578710876063,True,24.19337482278836,24.19337482278836
chain8_c4,req8,27,202,8,13,66,sqa,conventional,1.0,3.3738113738080004,3.3738113738080004,3.3738113738080004,3.3738113738080004,1,0.0,3.3738113738080004,3.3738113738080004,3.3738113738080004,1,0.0,0.47652927821906527,0.47652927821906527,True,True,5.6167532556063,True,OPTIMAL,0.000937083997996524,6.10644925001543,100,1.0,0.0,0.0,0.0,0.0,0.0,3.4218137438552243,3.4218137438552243,True,39.07843930228235,39.07843930228235
chain8_c4,req8,27,303,8,13,66,sqa,conventional,1.0,3.3738113738080004,3.3738113738080004,3.3738113738080004,3.3738113738080004,1,0.0,3.3738113738080004,3.3738113738080004,3.3738113738080004,1,0.0,0.47652927821906527,0.47652927821906527,True,True,5.6167532556063,True,OPTIMAL,0.000937083997996524,6.074551584024448,100,1.0,0.0,0.0,0.0,0.0,0.0,4.009036730606301,4.009036730606301,True,28.623591812499058,28.623591812499058
chain8_c4,req8,27,404,8,13,66,sqa,conventional,1.0,3.3738113738080004,3.3738113738080004,3.3738113738080004,3.3738113738080004,1,0.0,3.3738113738080004,3.3738113738080004,3.3738113738080004,1,0.0,0.47652927821906527,0.47652927821906527,True,True,5.6167532556063,True,OPTIMAL,0.000937083997996524,6.101619124994613,100,0.0,1.0,0.0,0.0,1.0,0.0,nan,5.6167532556063,False,nan,0.0
chain8_c4,req8,27,505,8,13,66,sqa,conventional,1.0,3.3738113738080004,3.3738113738080004,3.3738113738080004,3.3738113738080004,1,0.0,3.3738113738080004,3.3738113738080004,3.3738113738080004,1,0.0,0.47652927821906527,0.47652927821906527,True,True,5.6167532556063,True,OPTIMAL,0.000937083997996524,6.115422958973795,100,1.0,0.0,0.0,0.0,0.0,0.0,2.553633659376592,2.553633659376592,True,54.53541319751387,54.53541319751387
chain8_c4,req8,27,101,8,13,66,sa,resource_aware,1.0,3.3738113738080004,1.6077198988079995,1.6077198988079995,1.6077198988079995,1,0.0,1.6077198988079995,1.6077198988079995,1.6077198988079995,1,0.0,0.47652927821906527,0.47652927821906527,True,True,5.6167532556063,True,OPTIMAL,0.001383834023727104,0.0667739589989651,100,0.0,1.0,1.0,1.0,3.0,4.0,nan,3.1472927537419606,False,nan,43.96597802119
chain8_c4,req8,27,202,8,13,66,sa,resource_aware,1.0,3.3738113738080004,1.6077198988079995,1.6077198988079995,1.6077198988079995,1,0.0,1.6077198988079995,1.6077198988079995,1.6077198988079995,1,0.0,0.47652927821906527,0.47652927821906527,True,True,5.6167532556063,True,OPTIMAL,0.001383834023727104,0.06312358300783671,100,0.0,1.0,1.0,1.0,3.0,2.0,nan,3.6229086521529275,False,nan,35.498169720438376
chain8_c4,req8,27,303,8,13,66,sa,resource_aware,1.0,3.3738113738080004,1.6077198988079995,1.6077198988079995,1.6077198988079995,1,0.0,1.6077198988079995,1.6077198988079995,1.6077198988079995,1,0.0,0.47652927821906527,0.47652927821906527,True,True,5.6167532556063,True,OPTIMAL,0.001383834023727104,0.06311591601115651,100,0.0,0.0,1.0,1.0,2.0,2.0,nan,1.9696394299042768,False,nan,64.93277628070446
chain8_c4,req8,27,404,8,13,66,sa,resource_aware,1.0,3.3738113738080004,1.6077198988079995,1.6077198988079995,1.6077198988079995,1,0.0,1.6077198988079995,1.6077198988079995,1.6077198988079995,1,0.0,0.47652927821906527,0.47652927821906527,True,True,5.6167532556063,True,OPTIMAL,0.001383834023727104,0.0712573750060983,100,1.0,0.0,0.0,0.0,0.0,0.0,-0.05349098017725429,-0.05349098017725429,True,100.95234698308782,100.95234698308782
chain8_c4,req8,27,505,8,13,66,sa,resource_aware,1.0,3.3738113738080004,1.6077198988079995,1.6077198988079995,1.6077198988079995,1,0.0,1.6077198988079995,1.6077198988079995,1.6077198988079995,1,0.0,0.47652927821906527,0.47652927821906527,True,True,5.6167532556063,True,OPTIMAL,0.001383834023727104,0.06224854200263508,100,0.0,1.0,0.0,0.0,1.0,0.0,nan,1.1054219849404865,False,nan,80.3191998182024
chain8_c4,req8,27,101,8,13,66,sqa,resource_aware,1.0,3.3738113738080004,1.6077198988079995,1.6077198988079995,1.6077198988079995,1,0.0,1.6077198988079995,1.6077198988079995,1.6077198988079995,1,0.0,0.47652927821906527,0.47652927821906527,True,True,5.6167532556063,True,OPTIMAL,0.001383834023727104,6.120389290997991,100,0.0,1.0,0.0,0.0,1.0,0.0,nan,5.6167532556063,False,nan,0.0
chain8_c4,req8,27,202,8,13,66,sqa,resource_aware,1.0,3.3738113738080004,1.6077198988079995,1.6077198988079995,1.6077198988079995,1,0.0,1.6077198988079995,1.6077198988079995,1.6077198988079995,1,0.0,0.47652927821906527,0.47652927821906527,True,True,5.6167532556063,True,OPTIMAL,0.001383834023727104,6.1146103749924805,100,1.0,0.0,0.0,0.0,0.0,0.0,5.0515415556063,5.0515415556063,True,10.06296118555395,10.06296118555395
chain8_c4,req8,27,303,8,13,66,sqa,resource_aware,1.0,3.3738113738080004,1.6077198988079995,1.6077198988079995,1.6077198988079995,1,0.0,1.6077198988079995,1.6077198988079995,1.6077198988079995,1,0.0,0.47652927821906527,0.47652927821906527,True,True,5.6167532556063,True,OPTIMAL,0.001383834023727104,6.113884332997259,100,1.0,0.0,0.0,0.0,0.0,0.0,4.8230827876063,4.8230827876063,True,14.13041363723441,14.13041363723441
chain8_c4,req8,27,404,8,13,66,sqa,resource_aware,1.0,3.3738113738080004,1.6077198988079995,1.6077198988079995,1.6077198988079995,1,0.0,1.6077198988079995,1.6077198988079995,1.6077198988079995,1,0.0,0.47652927821906527,0.47652927821906527,True,True,5.6167532556063,True,OPTIMAL,0.001383834023727104,6.114265166979749,100,1.0,0.0,0.0,0.0,0.0,0.0,5.141137357195333,5.141137357195333,True,8.467808300751608,8.467808300751608
chain8_c4,req8,27,505,8,13,66,sqa,resource_aware,1.0,3.3738113738080004,1.6077198988079995,1.6077198988079995,1.6077198988079995,1,0.0,1.6077198988079995,1.6077198988079995,1.6077198988079995,1,0.0,0.47652927821906527,0.47652927821906527,True,True,5.6167532556063,True,OPTIMAL,0.001383834023727104,6.114320458000293,100,1.0,0.0,0.0,0.0,0.0,0.0,4.009036730606301,4.009036730606301,True,28.623591812499058,28.623591812499058
chain8_c4,req8,27,101,8,13,66,sa,resource_aware_per,1.0,3.3738113738080004,0.5450966974227356,3.373808e-06,1.6077198988079995,7,0.0,0.3400704170158616,3.373808e-06,1.6077198988079995,8,0.0,0.47652927821906527,0.47652927821906527,True,True,5.6167532556063,True,OPTIMAL,0.0013251249911263585,0.08634183299727738,100,1.0,0.0,0.0,0.0,0.0,0.0,2.599186356625243,2.599186356625243,True,53.72439844974685,53.72439844974685
chain8_c4,req8,27,202,8,13,66,sa,resource_aware_per,1.0,3.3738113738080004,0.5450966974227356,3.373808e-06,1.6077198988079995,7,0.0,0.3400704170158616,3.373808e-06,1.6077198988079995,8,0.0,0.47652927821906527,0.47652927821906527,True,True,5.6167532556063,True,OPTIMAL,0.0013251249911263585,0.09105250000720844,100,1.0,0.0,0.0,0.0,0.0,0.0,2.599186356625243,2.599186356625243,True,53.72439844974685,53.72439844974685
chain8_c4,req8,27,303,8,13,66,sa,resource_aware_per,1.0,3.3738113738080004,0.5450966974227356,3.373808e-06,1.6077198988079995,7,0.0,0.3400704170158616,3.373808e-06,1.6077198988079995,8,0.0,0.47652927821906527,0.47652927821906527,True,True,5.6167532556063,True,OPTIMAL,0.0013251249911263585,0.09339191697654314,100,1.0,0.0,0.0,0.0,0.0,0.0,1.4927594122987302,1.4927594122987302,True,73.42309080768773,73.42309080768773
chain8_c4,req8,27,404,8,13,66,sa,resource_aware_per,1.0,3.3738113738080004,0.5450966974227356,3.373808e-06,1.6077198988079995,7,0.0,0.3400704170158616,3.373808e-06,1.6077198988079995,8,0.0,0.47652927821906527,0.47652927821906527,True,True,5.6167532556063,True,OPTIMAL,0.0013251249911263585,0.09573287499370053,100,1.0,0.0,0.0,0.0,0.0,0.0,2.984080748031734,2.984080748031734,True,46.87178495773858,46.87178495773858
chain8_c4,req8,27,505,8,13,66,sa,resource_aware_per,1.0,3.3738113738080004,0.5450966974227356,3.373808e-06,1.6077198988079995,7,0.0,0.3400704170158616,3.373808e-06,1.6077198988079995,8,0.0,0.47652927821906527,0.47652927821906527,True,True,5.6167532556063,True,OPTIMAL,0.0013251249911263585,0.086741292005172,100,1.0,0.0,0.0,0.0,0.0,0.0,3.6673778147385083,3.6673778147385083,True,34.706446093604775,34.706446093604775
chain8_c4,req8,27,101,8,13,66,sqa,resource_aware_per,1.0,3.3738113738080004,0.5450966974227356,3.373808e-06,1.6077198988079995,7,0.0,0.3400704170158616,3.373808e-06,1.6077198988079995,8,0.0,0.47652927821906527,0.47652927821906527,True,True,5.6167532556063,True,OPTIMAL,0.0013251249911263585,6.154116333986167,100,1.0,0.0,0.0,0.0,0.0,0.0,4.691100110266192,4.691100110266192,True,16.480217364296305,16.480217364296305
chain8_c4,req8,27,202,8,13,66,sqa,resource_aware_per,1.0,3.3738113738080004,0.5450966974227356,3.373808e-06,1.6077198988079995,7,0.0,0.3400704170158616,3.373808e-06,1.6077198988079995,8,0.0,0.47652927821906527,0.47652927821906527,True,True,5.6167532556063,True,OPTIMAL,0.0013251249911263585,6.135065207985463,100,1.0,0.0,0.0,0.0,0.0,0.0,5.546736224999999,5.546736224999999,True,1.246574798998227,1.246574798998227
chain8_c4,req8,27,303,8,13,66,sqa,resource_aware_per,1.0,3.3738113738080004,0.5450966974227356,3.373808e-06,1.6077198988079995,7,0.0,0.3400704170158616,3.373808e-06,1.6077198988079995,8,0.0,0.47652927821906527,0.47652927821906527,True,True,5.6167532556063,True,OPTIMAL,0.0013251249911263585,6.153970125014894,100,1.0,0.0,0.0,0.0,0.0,0.0,4.998629827883281,4.998629827883281,True,11.004995227555092,11.004995227555092
chain8_c4,req8,27,404,8,13,66,sqa,resource_aware_per,1.0,3.3738113738080004,0.5450966974227356,3.373808e-06,1.6077198988079995,7,0.0,0.3400704170158616,3.373808e-06,1.6077198988079995,8,0.0,0.47652927821906527,0.47652927821906527,True,True,5.6167532556063,True,OPTIMAL,0.0013251249911263585,6.1874798749922775,100,1.0,0.0,0.0,0.0,0.0,0.0,5.546736224999999,5.546736224999999,True,1.246574798998227,1.246574798998227
chain8_c4,req8,27,505,8,13,66,sqa,resource_aware_per,1.0,3.3738113738080004,0.5450966974227356,3.373808e-06,1.6077198988079995,7,0.0,0.3400704170158616,3.373808e-06,1.6077198988079995,8,0.0,0.47652927821906527,0.47652927821906527,True,True,5.6167532556063,True,OPTIMAL,0.0013251249911263585,6.139962290995754,100,1.0,0.0,0.0,0.0,0.0,0.0,4.523013929472315,4.523013929472315,True,19.4728035283067,19.4728035283067
chain8_c4,req16,27,101,16,27,80,sa,conventional,1.0,5.41475541475,5.41475541475,5.41475541475,5.41475541475,1,0.0,5.41475541475,5.41475541475,5.41475541475,1,0.0,1.0,1.0,False,False,19.493423594296527,True,OPTIMAL,0.0019175420165993273,0.07710204098839313,100,0.0,0.0,1.0,0.0,1.0,2.0,nan,3.114812935436562,False,nan,84.02121145950008
chain8_c4,req16,27,202,16,27,80,sa,conventional,1.0,5.41475541475,5.41475541475,5.41475541475,5.41475541475,1,0.0,5.41475541475,5.41475541475,5.41475541475,1,0.0,1.0,1.0,False,False,19.493423594296527,True,OPTIMAL,0.0019175420165993273,0.09061595899402164,100,1.0,0.0,0.0,0.0,0.0,0.0,14.52555053828217,14.525550538282168,True,25.484866893611645,25.484866893611652
chain8_c4,req16,27,303,16,27,80,sa,conventional,1.0,5.41475541475,5.41475541475,5.41475541475,5.41475541475,1,0.0,5.41475541475,5.41475541475,5.41475541475,1,0.0,1.0,1.0,False,False,19.493423594296527,True,OPTIMAL,0.0019175420165993273,0.07540608299314044,100,1.0,0.0,0.0,0.0,0.0,0.0,-0.563761076909634,-0.563761076909634,True,102.89205779673604,102.89205779673604
chain8_c4,req16,27,404,16,27,80,sa,conventional,1.0,5.41475541475,5.41475541475,5.41475541475,5.41475541475,1,0.0,5.41475541475,5.41475541475,5.41475541475,1,0.0,1.0,1.0,False,False,19.493423594296527,True,OPTIMAL,0.0019175420165993273,0.07419983300496824,100,1.0,0.0,0.0,0.0,0.0,0.0,3.2707877835677843,3.270787783567784,True,83.22107059467602,83.22107059467602
chain8_c4,req16,27,505,16,27,80,sa,conventional,1.0,5.41475541475,5.41475541475,5.41475541475,5.41475541475,1,0.0,5.41475541475,5.41475541475,5.41475541475,1,0.0,1.0,1.0,False,False,19.493423594296527,True,OPTIMAL,0.0019175420165993273,0.07610545799252577,100,1.0,0.0,0.0,0.0,0.0,0.0,1.4627018131935199,1.4627018131935197,True,92.49643447125685,92.49643447125685
chain8_c4,req16,27,101,16,27,80,sqa,conventional,1.0,5.41475541475,5.41475541475,5.41475541475,5.41475541475,1,0.0,5.41475541475,5.41475541475,5.41475541475,1,0.0,1.0,1.0,False,False,19.493423594296527,True,OPTIMAL,0.0019175420165993273,6.129825915995752,100,1.0,0.0,0.0,0.0,0.0,0.0,12.303924326069582,12.303924326069582,True,36.88166541628163,36.88166541628163
chain8_c4,req16,27,202,16,27,80,sqa,conventional,1.0,5.41475541475,5.41475541475,5.41475541475,5.41475541475,1,0.0,5.41475541475,5.41475541475,5.41475541475,1,0.0,1.0,1.0,False,False,19.493423594296527,True,OPTIMAL,0.0019175420165993273,6.144175374996848,100,1.0,0.0,0.0,0.0,0.0,0.0,15.760351951069582,15.76035195106958,True,19.150415652585437,19.150415652585444
chain8_c4,req16,27,303,16,27,80,sqa,conventional,1.0,5.41475541475,5.41475541475,5.41475541475,5.41475541475,1,0.0,5.41475541475,5.41475541475,5.41475541475,1,0.0,1.0,1.0,False,False,19.493423594296527,True,OPTIMAL,0.0019175420165993273,6.138380917022005,100,1.0,0.0,0.0,0.0,0.0,0.0,15.304521956999999,15.304521956999999,True,21.488793987538113,21.488793987538113
chain8_c4,req16,27,404,16,27,80,sqa,conventional,1.0,5.41475541475,5.41475541475,5.41475541475,5.41475541475,1,0.0,5.41475541475,5.41475541475,5.41475541475,1,0.0,1.0,1.0,False,False,19.493423594296527,True,OPTIMAL,0.0019175420165993273,6.141954541992163,100,0.0,0.0,1.0,0.0,1.0,1.0,nan,14.021022556999998,False,nan,28.07306274767285
chain8_c4,req16,27,505,16,27,80,sqa,conventional,1.0,5.41475541475,5.41475541475,5.41475541475,5.41475541475,1,0.0,5.41475541475,5.41475541475,5.41475541475,1,0.0,1.0,1.0,False,False,19.493423594296527,True,OPTIMAL,0.0019175420165993273,6.153681291994872,100,1.0,0.0,0.0,0.0,0.0,0.0,9.209919114646082,9.20991911464608,True,52.753711680790836,52.75371168079085
chain8_c4,req16,27,101,16,27,80,sa,resource_aware,1.0,5.41475541475,5.41475541475,5.41475541475,5.41475541475,1,0.0,5.41475541475,5.41475541475,5.41475541475,1,0.0,1.0,1.0,False,False,19.493423594296527,True,OPTIMAL,0.003669541998533532,0.07624995900550857,100,0.0,0.0,1.0,0.0,1.0,2.0,nan,3.114812935436562,False,nan,84.02121145950008
chain8_c4,req16,27,202,16,27,80,sa,resource_aware,1.0,5.41475541475,5.41475541475,5.41475541475,5.41475541475,1,0.0,5.41475541475,5.41475541475,5.41475541475,1,0.0,1.0,1.0,False,False,19.493423594296527,True,OPTIMAL,0.003669541998533532,0.0909405829734169,100,1.0,0.0,0.0,0.0,0.0,0.0,14.52555053828217,14.525550538282168,True,25.484866893611645,25.484866893611652
