calibration,baseline,sampler,metric,difference_definition,lower_is_better,n_instances,n_seed_blocks,solver_seeds_per_instance,mean_baseline,mean_treatment,mean_paired_difference,median_paired_difference,bootstrap_95_ci_low,bootstrap_95_ci_high,treatment_better_fraction,baseline_better_fraction,tie_fraction
resource_aware,conventional,sa,raw_feasible_rate,resource_aware - conventional,False,127,65,5,0.1968503937007874,0.231496062992126,0.03464566929133858,0.0,0.006250000000000002,0.06562500000000002,0.12598425196850394,0.05511811023622047,0.8188976377952756
resource_aware,conventional,sa,repaired_reference_gap_pct,resource_aware - conventional,True,127,65,5,77.48033265603608,73.20942734376125,-4.270905312274839,0.0,-6.9808959433294,-1.9364437250370365,0.4015748031496063,0.3228346456692913,0.2755905511811024
resource_aware,conventional,sa,raw_mean_overload_units,resource_aware - conventional,True,127,65,5,4.984251968503937,4.995275590551181,0.011023622047244084,0.0,-0.16869565217391308,0.22764227642276416,0.2283464566929134,0.2125984251968504,0.5590551181102362
resource_aware,conventional,sqa,raw_feasible_rate,resource_aware - conventional,False,127,65,5,0.2992125984251969,0.3590551181102362,0.05984251968503938,0.0,0.01333333333333334,0.10793650793650797,0.31496062992125984,0.2755905511811024,0.4094488188976378
resource_aware,conventional,sqa,repaired_reference_gap_pct,resource_aware - conventional,True,127,65,5,35.46143353574028,28.687793701808822,-6.773639833931458,-3.2040150794161626,-9.962556738065265,-3.877326930801755,0.6062992125984252,0.3937007874015748,0.0
resource_aware,conventional,sqa,raw_mean_overload_units,resource_aware - conventional,True,127,65,5,0.03307086614173228,0.03779527559055118,0.0047244094488188984,0.0,-0.02280701754385965,0.03442622950819672,0.09448818897637795,0.11811023622047244,0.7874015748031497
